"","GSM1200294","GSM1200295","GSM1200296","GSM1200297","GSM1200298","GSM1200299","GSM1200300","GSM1200301","GSM1200302","GSM1200303","GSM1200304","GSM1200305","GSM1200306","GSM1200307","GSM1200308","GSM1200309","GSM1200310","GSM1200311","GSM1200312","GSM1200313"
"SUSD3",8.777168731,8.546673457,8.49948415,8.359773134,8.780026486,7.934237638,8.654089915,7.819340796,8.786160189,8.609346324,8.054822697,8.395269227,8.063638319,7.928695042,7.496690849,7.801088265,8.010012063,7.48942227,7.954310532,8.100344962
"SUZ12",6.666555749,6.222246846,6.337082472,6.267259991,6.14144706,6.019500132,6.127201198,6.351412312,6.537154613,5.954529521,6.490512137,6.574382384,6.845088764,6.457972765,7.577665172,6.497944308,6.213393407,6.20418726,6.245330348,6.364496059
"SVIL",8.130105988,7.805255425,7.135022754,7.462432771,7.608822763,5.990609691,6.282162742,6.123876053,6.605102678,5.806189342,6.259017968,6.413849739,6.249280971,5.993392048,5.432937764,5.659748819,6.386990318,6.385082017,6.693521031,6.268416953
"SVIP",7.861684996,8.2492331425,8.8867641885,8.7003639675,8.7153581955,7.688026566,7.5918888955,7.480229376,7.7072956025,8.059178778,8.21250683,8.005629553,7.209189547,7.6162732915,7.273799483,7.693688533,8.621857795,8.13496845,8.054784149,8.1635777335
"SWAP70",8.847142325,8.44469594866667,8.683713103,7.91942664333333,8.08103964166667,8.82500213266667,8.794924637,8.84985477733333,9.44472594166667,9.00207118566667,8.515084331,9.225344998,8.62053916366667,8.65457285066667,8.830439221,8.98294561333333,8.86331189966667,8.33968797666667,8.47377627033333,8.43351916166667
"SWI5",7.964026297,8.232961179,8.246183106,8.286307624,7.793423394,7.878273319,7.607083365,8.150432847,7.491543848,7.969273183,7.638584882,7.379450916,7.110393921,7.259966681,7.52829005,7.424154083,7.819599859,7.288121004,7.745556111,7.734275107
"SWINGN",7.120283212,7.185451285,7.77603001,7.379056949,7.418823386,7.032707007,7.660273107,6.863227924,7.37447954,7.677722493,7.565527656,7.217122764,7.212101931,8.042755276,6.866843728,7.000654666,7.594668422,8.049895136,7.4893059,7.707219395
"SYAP1",9.038867353,9.424335498,9.893526707,9.898775851,9.402446718,9.594345145,9.633675829,9.357316378,9.411095057,9.130550014,10.30267065,9.993510559,10.5437471,10.4640819,10.23269459,10.44274819,10.02834452,10.56209235,10.15132121,10.29057623
"SYBU",4.500560954,4.79100493,5.071580169,4.941210863,4.75193739,4.695936931,5.171203862,4.680217527,6.354033663,5.481015607,5.124679338,5.167744697,4.523510113,4.858003304,4.996886281,5.157792906,4.988909342,5.051376507,5.157143313,5.354078747
"SYCE1L",3.937012834,3.697975917,3.953183778,3.733292018,4.038628587,3.696000976,4.022048624,3.421788023,4.159320398,3.579884088,4.80470894,3.939654858,4.069576972,4.15979516,4.161414274,3.948671932,3.639826067,4.853864206,4.741240211,4.738378744
"SYCP2L",6.657135213,4.729641268,6.104325423,4.931558722,5.114488681,4.707962424,5.16230751,4.95306141,4.839291118,6.168801706,5.284153281,5.301817535,4.748155194,5.81248425,5.08936028,6.754996564,5.30980034,6.37518544,6.041366122,5.131334244
"SYF2",7.51097446,7.83785352,8.908750589,8.739039378,8.803703554,7.247610415,7.709086603,7.240454972,6.681993259,6.864828435,8.556485224,8.318586138,8.354675866,8.210934457,8.060360922,8.526006148,8.508115923,8.630626069,8.27969114,8.59556917
"SYK",10.106165445,9.74472842466667,9.54923601033333,9.50535391266667,9.48570200833333,9.10920949366667,9.28503183433333,9.39748361633333,9.442030955,9.040409416,9.60666880166667,9.79727447233333,9.68090516333333,9.50549518433333,10.1787325036667,9.583474542,9.41024659366667,9.26480883766667,9.565199839,9.66497878133333
"SYNCRIP",9.2235467225,9.306095948,9.0788859165,8.8313277475,8.9077049945,9.9886353835,9.835991234,10.0846111215,10.052833879,9.9548293825,8.2776092555,9.1707825705,8.65445956,8.956389355,9.0935362665,8.7942647465,8.6717780655,8.175648731,8.421170772,8.312824098
"SYNE1",5.103668958,5.6014625465,5.887152671,5.9906073875,5.3717679355,6.501777444,6.144671392,5.6638799295,6.009001229,5.9713345175,5.7461510455,5.9449996035,6.119264524,6.4018997395,6.265643885,6.410664969,5.9486900615,6.2697595055,5.275168847,5.828461428
"SYNE2",8.637670793,9.060078402,9.308760756,9.1350492685,9.3042178485,9.0702909915,9.189663478,8.574156372,8.665851887,9.1382950695,9.074023914,9.3332836615,9.12225215,9.4546758955,9.7458312125,9.5497175515,9.029322133,9.2242485915,8.272154873,9.0232342675
"SYNE3",6.276498037,6.404764981,6.660687419,6.713986834,6.683000283,6.403728813,6.75267942,6.632256239,6.642245773,6.561753155,6.942787904,7.466824905,6.909095023,7.026100442,7.204448038,7.20520836,7.463076145,7.075225798,7.051040608,7.081562808
"SYNGAP1",7.194944515,7.321626978,6.565035528,6.620005424,6.621552384,7.203014016,7.196033363,7.548171415,7.82802135,7.59711245,6.496965463,6.799390817,6.551547681,6.574652823,6.288085654,6.565265685,6.41374734,6.61499063,6.60758977,6.355957272
"SYNGR1",8.481815253,8.920465355,9.493867734,7.655453937,8.949669531,9.257422669,9.283998442,9.720056787,8.679254541,9.247629107,9.171040623,9.295339176,9.383978694,9.525445763,9.902815579,9.21109069,8.823715881,9.525852329,9.19728203,9.168033978
"SYNGR3",5.423710566,5.801051357,6.45478411,6.476810755,5.811959735,6.226066916,6.884097341,6.114884786,6.278087902,6.681376053,6.435702175,5.955331966,6.423663766,6.46033839,6.720436925,6.773393898,6.129642044,6.785656582,6.453361687,6.652437172
"SYNJ1",5.199927531,5.434388092,5.441536765,5.883890471,5.532825816,7.213248025,7.153938966,7.121543113,7.210207178,6.745251101,5.900864418,6.509936979,7.648784684,7.479789774,7.018761454,6.790881407,5.258307794,6.156653022,6.097710721,5.606145082
"SYNJ2",7.454274957,6.6424162475,7.137764049,7.0146122985,7.71627265,7.319245914,6.562210162,5.6850262725,7.0439767385,6.6131124895,7.610904875,6.8401433905,6.6947303235,6.3530556875,6.4728387545,6.7349031895,6.8307053765,6.7586416175,7.115203003,7.509386379
"SYNJ2BP",6.241910076,6.263795795,6.189475037,6.125760335,6.341571996,6.18403228,6.282150832,6.1847376,6.270839153,6.456620997,6.111437878,6.229781605,5.795429658,6.127300038,4.174998156,6.06158776,5.613810831,5.523679012,5.273527945,5.577896509
"SYNM",7.954990932,7.746714553,7.834246768,8.363652827,7.747162858,6.967872029,7.106059788,7.691529594,7.668739407,8.010748702,6.881950696,7.565977232,7.274923919,7.36619285,7.291022125,6.934583846,8.223430533,7.812673596,7.139076414,7.075920237
"SYNPO",6.292157795,6.555802898,6.895216977,6.828875516,6.479800424,6.483208446,6.664066071,6.265088647,7.439594537,6.598011906,7.062984522,7.417896938,6.634245263,6.657940114,6.862046246,7.342078266,6.872796423,6.873779262,6.907034602,7.079538439
"SYNRG",8.9311924354,8.909479335,8.7987337196,8.5238296248,8.9092405356,9.1004187118,9.1851214852,8.8059553352,9.3057737464,9.4486637086,8.1067737288,9.006206446,8.3548160508,8.5083670244,8.1905239,8.368869109,8.4585629974,8.006266294,7.9013876596,8.0772237304
"SYPL1",8.975919786,9.498569193,9.439789185,9.375069761,9.364546721,9.96191393,10.06766489,9.741806479,10.46490044,10.03756457,9.930628141,9.935136731,9.722978747,9.955311313,10.19507844,9.93387997,9.938865752,9.746512133,10.00149142,9.960632735
"SYS1",6.659866511,6.556782635,7.193580272,7.453945577,7.304095574,6.773414167,7.018807272,6.228025429,6.732404331,6.218058986,7.613216596,7.227443605,7.67425388,7.707781428,7.197857717,7.537189059,6.889238656,7.921742929,7.919475086,7.664381783
"SYT11",7.0359424745,6.8117734685,7.1653000755,6.7530333485,6.766721222,7.4955004825,7.508281707,7.4325530255,7.101551622,7.4530462345,6.725525615,6.9014534595,7.0540333275,7.2186507455,7.006002641,7.2235505965,7.03265043,7.0906534285,6.7494940215,6.704755939
"SYTL1",10.34206176,10.40527819,10.62457163,10.53528923,10.58288375,11.44647173,11.40436097,10.90757616,11.24694203,11.60608935,10.61421637,11.66716356,10.87562479,11.41339218,11.29650838,11.38086155,10.57129605,10.45063491,10.12426689,10.69941174
"SYTL2",7.36213890866667,8.31670953733333,8.56840934266667,8.40178419266667,8.39846404766667,9.04337221433333,8.558996423,7.74353965466667,8.38614676566667,9.27028881533333,8.338768023,8.893936154,8.221219022,8.810268825,8.567477954,8.874664521,8.58275294633333,8.94776638266667,7.65330736666667,8.294767612
"SYTL3",5.93952623,6.646799279,6.5464994135,7.0257560335,6.7175968275,7.032814151,6.661912868,5.6235905655,6.438540367,6.4892532295,6.5326427845,8.113775134,8.5312605795,8.6191987475,7.2457490225,8.436840733,6.2407416855,7.6947854685,6.031073713,6.592658471
"SYTL4",6.907874386,6.518941073,5.933055308,6.769328416,5.256818941,5.162525106,4.279705417,6.437715576,4.438825761,4.71907396,5.240085344,5.266369801,5.321556228,4.503003507,5.31462592,4.764827344,5.565433063,4.727419394,5.057881186,5.440279637
"SZRD1",8.7165506735,8.6823400575,8.6690031265,8.6232725465,8.530248598,9.41279504,9.460251313,9.5364706925,9.2928081065,9.464513993,8.796775684,9.4541135235,9.4985526865,9.600497907,9.6434424735,9.4926137185,8.6819438345,8.634361744,8.633953734,8.9081176345
"SZT2",7.3348786755,7.4457112175,7.190046844,7.244920492,7.3406930565,8.130981058,8.1785427345,8.060124203,8.0169695095,7.9936117685,7.048123127,8.10343179,7.931260118,7.772252757,7.903999764,7.98733,6.9183635315,7.1196327985,7.0570787335,7.134064075
"TAB2",8.979579221,9.160965207,8.838172732,8.723131885,8.805079895,9.869184678,9.910617632,9.815844195,9.776468019,9.879233146,8.708009789,9.558379875,9.373246552,9.712233859,9.563328838,9.506656816,8.993036478,8.578526052,8.303820659,8.540612933
"TAB3",5.565454383,5.059957241,5.53696327433333,5.44162742533333,5.299709618,5.872420415,5.90896281466667,5.68706858033333,5.74910340166667,5.79392525166667,5.52491000333333,6.08614404833333,6.52412061466667,6.4423763,6.08308070533333,6.39553497866667,5.808127002,5.87275162433333,5.63339917066667,5.411884727
"TACC1",8.81542865975,8.59680871775,9.02754988925,8.98505741525,8.75773174225,7.77301438525,7.872550254,7.75335811875,7.7952590875,7.5381306335,8.74511744025,8.4911524175,8.8545503135,8.685808947,8.74047604025,8.750307414,8.557865989,8.8894668025,8.85896569275,8.71887599425
"TACC3",8.1008048905,7.9790506705,7.864074066,7.9300939785,8.042971339,7.542100908,7.9249269075,7.8286903365,8.016473115,7.555305458,7.681372922,7.763157773,7.7532009615,7.708564177,7.659852375,7.7153645135,7.7297339055,7.677174202,7.914072639,7.7371968925
"TACSTD2",4.3941689,3.85567301,4.387798874,4.31174127,4.951785995,4.442348748,4.319602365,4.077873689,4.147558108,4.415849357,4.487088126,4.807309636,4.556804387,4.588149062,4.917682915,4.762752827,6.626588957,4.489735817,5.09795354,4.349060838
"TADA1",4.956227867,5.31191915,5.207517673,5.021895072,5.214767767,4.203685806,4.219566555,4.486159629,4.639730328,3.987322143,4.450827688,4.48143403,4.600736281,3.814689294,4.440049354,4.650003066,4.895512839,5.100962183,4.825372059,4.60237587
"TADA2A",5.188949106,5.323925277,5.284915008,5.00156717,5.134210284,5.721494325,5.277024718,5.788612039,5.402814306,5.541058458,4.744536173,4.690166712,4.562407031,4.479328266,4.51010093,4.294398137,4.646089732,4.680263664,4.930857927,4.922291853
"TADA3",9.049442523,9.087434402,8.874394289,9.051312078,8.775235277,10.10496584,10.04620412,10.31684867,10.01912291,10.28536672,8.659092579,10.01651406,9.794694534,9.92325323,10.09930965,9.719444718,8.68802392,8.640646547,8.684965734,9.07132728
"TAF1",6.545619589,6.64611652366667,6.85659440666667,6.91824953066667,6.86388169266667,6.51632484866667,6.67370714033333,6.38355924533333,6.51451637866667,6.55343545533333,6.737279011,6.820843244,6.838689593,6.95979737633333,6.795889128,6.98141966033333,6.84039813433333,6.779622939,6.692094865,6.71899962333333
"TAF11",7.368411334,7.344274532,7.971722727,7.70232014,7.990043484,6.765387107,7.098643751,7.038150754,6.858158208,6.86427904,7.417880403,6.862643282,7.171206345,7.039003896,7.113629368,7.30928456,7.303805963,7.725758617,7.379548495,7.423977138
"TAF13",7.504327877,7.306236874,7.4879323475,7.31765519,7.206279206,6.736315862,6.545190394,6.921113086,6.6826579595,6.631370985,7.7316121135,6.477956905,7.117750159,6.8684964145,6.885970079,6.91142501,7.5484150645,7.9863265645,8.056170451,7.776676391
"TAF15",9.35834316333333,9.06902984466667,9.131414471,8.61345772866667,9.18958443366667,7.92770047066667,8.35266779733333,7.60508756466667,8.22014114333333,7.83485887866667,8.86160953833333,8.879311523,8.135009964,8.107974375,8.40475061133333,8.22891315266667,8.60567573466667,8.17879991766667,8.601512181,8.814501142
"TAF1A",7.127770434,6.70497331,6.26623206,5.966504033,6.653486258,6.937724817,6.788004562,7.057996104,7.315884584,7.080551783,6.004170472,6.535437795,5.616160258,5.692881519,5.436542901,5.682190661,6.14939934,5.381734977,5.776507508,5.816448824
"TAF1B",5.659401382,5.351905492,5.587475171,4.898544551,5.156719191,4.568427158,4.452303839,4.75675339,4.54737104,4.824570387,5.029708433,4.051412448,4.161853688,4.670478941,4.226792195,4.295106284,5.03768634,5.144501319,4.918781862,4.893811869
"TAF1C",7.379107187,7.163221751,7.197031602,7.210165862,7.252119168,7.641552113,7.886107746,7.469621393,7.897106665,7.879232258,7.151898819,7.85163146,7.941309829,7.824471811,8.111792033,7.737445103,7.210616383,7.52630472,7.157148349,7.269257456
"TAF1D",9.9814098595,9.4156239845,9.791663692,9.7335618495,9.82981304,8.6407341285,8.937845046,8.5681376565,9.2379763695,9.219252355,9.382836419,9.4846395675,9.220883281,9.440596437,9.099648662,9.4547447605,9.5636100365,9.625965811,9.5013736875,9.3881394755
"TAF1L",5.665136867,5.677968095,5.599630347,5.753720668,5.686525804,6.3103913,6.450529074,6.336774491,6.530908613,6.555377435,5.643282556,6.26791773,6.25717458,6.470961324,6.315186527,6.299354222,5.668490984,6.006819797,5.589600132,5.433606025
"TAF3",8.819404992,8.316974057,8.925163918,8.389959425,8.681085998,6.868992598,6.96733024,6.468913723,6.69269358,6.290364569,8.583892216,7.447444079,7.264839871,6.978545223,7.197901571,7.411563112,8.452100185,8.529260954,8.359363877,8.511900196
"TAF4",8.983262012,8.861608319,8.943206591,8.931136448,9.108447797,9.355119358,9.321599595,9.043409824,9.347263731,9.446977458,8.379296012,8.94023882,8.382270163,8.753044435,8.759313413,7.98295442,8.707360529,8.259473586,8.372650027,8.452969375
